date,open,high,low,close
1614038400000,2.45400000,2.47720000,2.38050000,2.39050000
1614042000000,2.38610000,2.42420000,2.20500000,2.21540000
1614045600000,2.21540000,2.29780000,2.06710000,2.08000000
1614049200000,2.08690000,2.25540000,2.08000000,2.19500000
1614052800000,2.19490000,2.23540000,2.06050000,2.19600000
1614056400000,2.19660000,2.26380000,1.98880000,2.14000000
1614060000000,2.14000000,2.22220000,2.04450000,2.05000000
1614063600000,2.04450000,2.14500000,2.00000000,2.05530000
1614067200000,2.05530000,2.08160000,1.69300000,1.70000000
1614070800000,1.70100000,1.92030000,1.57050000,1.86900000
1614074400000,1.86320000,1.93520000,1.72310000,1.78130000
1614078000000,1.77270000,1.95000000,1.62000000,1.73980000
1614081600000,1.73300000,1.90790000,1.66000000,1.85810000
1614085200000,1.86050000,1.96000000,1.81970000,1.91560000
1614088800000,1.92190000,1.97990000,1.74960000,1.79920000
1614092400000,1.79640000,1.95000000,1.77000000,1.88500000
1614096000000,1.89500000,1.95000000,1.85500000,1.87200000
1614099600000,1.87200000,1.93000000,1.82150000,1.83000000
1614103200000,1.83000000,1.85000000,1.76500000,1.77930000
1614106800000,1.77930000,1.80450000,1.68970000,1.70000000
1614110400000,1.70000000,1.80650000,1.68130000,1.79920000
1614114000000,1.79920000,1.83000000,1.76990000,1.80760000
1614117600000,1.80400000,1.86660000,1.79700000,1.86660000
1614121200000,1.86580000,1.90750000,1.82870000,1.89390000
1614124800000,1.88640000,1.91390000,1.76200000,1.84840000
1614128400000,1.84990000,2.00000000,1.81260000,1.99990000
1614132000000,1.99990000,2.20000000,1.98000000,2.18610000
1614135600000,2.18610000,2.19260000,2.08060000,2.17220000
1614139200000,2.17250000,2.25360000,2.05760000,2.10570000
1614142800000,2.10040000,2.19500000,2.05200000,2.05830000
1614146400000,2.05800000,2.12000000,1.97000000,2.03520000
1614150000000,2.03220000,2.06300000,1.98000000,2.06210000
1614153600000,2.06200000,2.17000000,2.03290000,2.16250000
1614157200000,2.16250000,2.20400000,2.12000000,2.15000000
1614160800000,2.14990000,2.16350000,2.03000000,2.05720000
1614164400000,2.05710000,2.10000000,1.99000000,2.06000000
1614168000000,2.06240000,2.16000000,2.05330000,2.07870000
1614171600000,2.07870000,2.10000000,1.94010000,1.97030000
1614175200000,1.97840000,1.99990000,1.83010000,1.92780000
1614178800000,1.92780000,1.97890000,1.84340000,1.97840000
1614182400000,1.97750000,2.00000000,1.94000000,1.95690000
1614186000000,1.95060000,1.99940000,1.95000000,1.99570000
1614189600000,1.99570000,1.99700000,1.95710000,1.95990000
1614193200000,1.96000000,1.96780000,1.89120000,1.90710000
1614196800000,1.90970000,1.93940000,1.88820000,1.92680000
1614200400000,1.92540000,1.92600000,1.85000000,1.90760000
1614204000000,1.90760000,1.94420000,1.85230000,1.94190000
1614207600000,1.94190000,1.99930000,1.89950000,1.96520000
1614211200000,1.97450000,2.06400000,1.94340000,2.03440000
1614214800000,2.03310000,2.07000000,1.98000000,2.00720000
1614218400000,2.00720000,2.02950000,1.97520000,1.99000000
1614222000000,1.99170000,1.99380000,1.92010000,1.93060000
1614225600000,1.93060000,1.94730000,1.89000000,1.90010000
1614229200000,1.90470000,1.94210000,1.89090000,1.93580000
1614232800000,1.93930000,1.94950000,1.90850000,1.92760000
1614236400000,1.92640000,1.95240000,1.90000000,1.91330000
1614240000000,1.91310000,1.93160000,1.82000000,1.83690000
1614243600000,1.83970000,1.87000000,1.78880000,1.83970000
1614247200000,1.83960000,1.91600000,1.83170000,1.88440000
1614250800000,1.88030000,1.92100000,1.88020000,1.90210000
1614254400000,1.90330000,1.94780000,1.86300000,1.94050000
1614258000000,1.94050000,2.01890000,1.89000000,1.98500000
1614261600000,1.98320000,2.02470000,1.95630000,1.97900000
1614265200000,1.97890000,2.05000000,1.96350000,1.98340000
1614268800000,1.98190000,2.17110000,1.96080000,2.15310000
1614272400000,2.15310000,2.17000000,2.00100000,2.02130000
1614276000000,2.02170000,2.05000000,1.95000000,1.97660000
1614279600000,1.97660000,2.02110000,1.95030000,1.99150000
1614283200000,1.98590000,1.98590000,1.92660000,1.95000000
1614286800000,1.95200000,1.96760000,1.89000000,1.89270000
1614290400000,1.89270000,1.93310000,1.83100000,1.90650000
1614294000000,1.91130000,1.92000000,1.81000000,1.83040000
1614297600000,1.83050000,1.88410000,1.70000000,1.76350000
1614301200000,1.76340000,1.84030000,1.74920000,1.75990000
